warehouse_code;sku;sku_name;dim_name;dim_step;sale_price;category;subcategory
1046;347992;Батарейки Duracell AA 4шт;шт;1;90,83;Непродовольчі товари [4];Предмети домашнього господарства [43]
1046;347994;Батарейки Duracell AA 4+2шт;шт;1;90,83;Непродовольчі товари [4];Предмети домашнього господарства [43]
1046;184746;Пакет д/сміт.Ст.зел.Фрекен Бок 35л/30шт;шт;1;41,24;Непродовольчі товари [4];Предмети домашнього господарства [43]
1046;312478;Шкребок д/кух.д/делік.очищ. ФБ 1шт;шт;1;22,49;Непродовольчі товари [4];Предмети домашнього господарства [43]
1046;29857;Рукавички гум.універ.д/миття М ФК;шт;1;23,33;Непродовольчі товари [4];Предмети домашнього господарства [43]
1046;29863;Губка Фрекен Бок П'ятірка Кольорова 5шт;шт;1;21,24;Непродовольчі товари [4];Предмети домашнього господарства [43]
1046;171533;Серветка д/приб. Цел.ФБ Трио 3шт;шт;1;40,41;Непродовольчі товари [4];Предмети домашнього господарства [43]
1046;171531;Серветки целюл.Фр.Бок Супер Кухня 3шт;шт;1;39,16;Непродовольчі товари [4];Предмети домашнього господарства [43]
1046;79927;Підгузники Pampers Pr.Car.5Jun.Екон.44шт;шт;1;378,33;Непродовольчі товари [4];Товари для немовлят [4G]
1046;306693;Трусики Хаггіс Еліт Софт 4 Мега 42шт;шт;1;449,17;Непродовольчі товари [4];Товари для немовлят [4G]
1046;205552;Підгузник Huggies El.Soft 4 Mega;шт;1;515,83;Непродовольчі товари [4];Товари для немовлят [4G]
1046;205553;Підгузник Huggies El.Soft 5 Mega;шт;1;515,83;Непродовольчі товари [4];Товари для немовлят [4G]
1046;275865;Трусики-підгузники huggies 5, 44шт Хлопч;шт;1;349,17;Непродовольчі товари [4];Товари для немовлят [4G]
1046;191232;Серветки вол.д/діт.ал.в.Marka Promo 60шт;шт;1;20,99;Непродовольчі товари [4];Товари для немовлят [4G]
1046;232895;Підгузники-тр.Pampers х.д.12-18кг дж.уп.;шт;1;315,83;Непродовольчі товари [4];Товари для немовлят [4G]
1046;314336;Серветки вол.Дитячі алое/віт.Novus 24шт;шт;1;11,66;Непродовольчі товари [4];Товари для немовлят [4G]
1046;275860;Підгузник huggies Еліт Софт 1, 25 шт;шт;1;107,5;Непродовольчі товари [4];Товари для немовлят [4G]
1046;313219;Серветки вол Дит Novus алое віт кл.100шт;шт;1;34,99;Непродовольчі товари [4];Товари для немовлят [4G]
1046;24414;Засіб д/прочищ.канал.труб М.Мускул 70г;шт;1;19,58;Непродовольчі товари [4];Чистячі засоби д/домаш. господарсва [42]
1046;10212;Засіб для чищення Cif для кухні 500мл;шт;1;64,16;Непродовольчі товари [4];Чистячі засоби д/домаш. господарсва [42]
1046;3858;Засіб д/чищ.Domestos унів.Хвоя 1л;шт;1;63,33;Непродовольчі товари [4];Чистячі засоби д/домаш. господарсва [42]
1046;3843;Поліроль д/мебл.Класік Pronto аер.250мл;шт;1;59,99;Непродовольчі товари [4];Чистячі засоби д/домаш. господарсва [42]
1046;245982;Гранули д/проч.канал.тр.сошет Turbo 50г;шт;1;7,41;Непродовольчі товари [4];Чистячі засоби д/домаш. господарсва [42]
1046;3855;Засіб д/чищ.Domestos унів.Атлантик 1л;шт;1;63,33;Непродовольчі товари [4];Чистячі засоби д/домаш. господарсва [42]
1046;10216;Крем для чищення Cif Актив Лимон 500мл;шт;1;45,83;Непродовольчі товари [4];Чистячі засоби д/домаш. господарсва [42]
1046;203581;Блок д/уніт.Bref Сила Ак.Лим.св.тр/п;шт;1;79,16;Непродовольчі товари [4];Чистячі засоби д/домаш. господарсва [42]
1046;89546;Крем для чищення Cif Ультра уайт 500мл;шт;1;45,83;Непродовольчі товари [4];Чистячі засоби д/домаш. господарсва [42]
1046;95528;Засіб д/унітазів Frosh Лимон гель 750мл;шт;1;83,33;Непродовольчі товари [4];Чистячі засоби д/домаш. господарсва [42]
1046;306597;Змазка силіконова COBRA 110мл;шт;1;41,66;Непродов.товари не першої необхідн. [5];Автотовари [5G]
1046;209553;Ганчірка PVAштзамші Carlife 43*32 см;шт;1;49,16;Непродов.товари не першої необхідн. [5];Автотовари [5G]
1046;19026;Аерозоль універсальний Wd-4 100мл;шт;1;90,83;Непродов.товари не першої необхідн. [5];Автотовари [5G]
1046;230326;Освіжувач пов.Ареон Кен Кава 35г;шт;1;79,16;Непродов.товари не першої необхідн. [5];Автотовари [5G]
1046;175909;Трос стрічковий мет.гач.CarLife 3/4,5м;шт;1;157,5;Непродов.товари не першої необхідн. [5];Автотовари [5G]
1046;281341;Освіжувач повітря Ареон Мон Кава;шт;1;19,16;Непродов.товари не першої необхідн. [5];Автотовари [5G]
1046;98612;Аптечка авт.Кото Індастртриз 21Ф-7-1-289;шт;1;99,17;Непродов.товари не першої необхідн. [5];Автотовари [5G]
1046;211361;Знак аварійної зупинки InterTool пл.уп;шт;1;99,17;Непродов.товари не першої необхідн. [5];Автотовари [5G]
1046;192535;Ганчірка з мікроф.унів.CarLife 40*40см;шт;1;35,41;Непродов.товари не першої необхідн. [5];Автотовари [5G]
1046;230325;Освіжувач пов.Ареон Кен Бубл Гум 35г;шт;1;79,16;Непродов.товари не першої необхідн. [5];Автотовари [5G]
1046;263985;Пакет подарунковий Святковий M ЕкоТач;шт;1;29,16;Непродов.товари не першої необхідн. [5];Атрибутика для свят [59]
1046;142491;Пакет подарунковий Timeopt M 30*23*14cм;шт;1;18,33;Непродов.товари не першої необхідн. [5];Атрибутика для свят [59]
1046;263984;Пакет подарунковий Святковий F ЕкоТач;шт;1;23,74;Непродов.товари не першої необхідн. [5];Атрибутика для свят [59]
1046;93564;Свічка Party Favors в асортименті 24шт;шт;1;22,91;Непродов.товари не першої необхідн. [5];Атрибутика для свят [59]
1046;142489;Пакет подар.Timeopt Prem.XXL 42*32*14см;шт;1;72,49;Непродов.товари не першої необхідн. [5];Атрибутика для свят [59]
1046;142488;Пакет подар.Timeopt Prem.XL 36*25*14см;шт;1;62,49;Непродов.товари не першої необхідн. [5];Атрибутика для свят [59]
1046;142485;Пакет подар.Timeopt Premium 36*11*10см;шт;1;44,16;Непродов.товари не першої необхідн. [5];Атрибутика для свят [59]
1046;263986;Пакет подарунковий Святковий T ЕкоТач;шт;1;40,83;Непродов.товари не першої необхідн. [5];Атрибутика для свят [59]
1046;142492;Пакет подарунковий Timeopt L 42*28*14cм;шт;1;20,41;Непродов.товари не першої необхідн. [5];Атрибутика для свят [59]
1046;142487;Пакет подар.Timeopt Prem.L 30*23*10,6см;шт;1;49,99;Непродов.товари не першої необхідн. [5];Атрибутика для свят [59]
1046;339568;Взуття дом.жін.Gemelli Ландора р.36-40;шт;1;224,17;Непродов.товари не першої необхідн. [5];Взуття [51]
1046;339564;Взуття дом.жін.Gemelli Троянди р.36-40;шт;1;224,17;Непродов.товари не першої необхідн. [5];Взуття [51]
1046;339571;Взуття дом.жін.Gemelli Умка 3 р.36-40;шт;1;265,83;Непродов.товари не першої необхідн. [5];Взуття [51]
1046;276298;Взуття домашнє чоловіче РУБЕН Gemelli;шт;1;224,17;Непродов.товари не першої необхідн. [5];Взуття [51]
1046;315458;Взуття дом.жін.Чашка Gemelli р.36-40;шт;1;249,17;Непродов.товари не першої необхідн. [5];Взуття [51]
1046;339566;Взуття дом.жін.Gemelli Шиншила р.36-40;шт;1;224,17;Непродов.товари не першої необхідн. [5];Взуття [51]
1046;290814;Взуття дом.жіноче Пух Gemelli;шт;1;215,83;Непродов.товари не першої необхідн. [5];Взуття [51]
1046;315463;Взуття дом. чол. Боско 1 Gemelli;шт;1;207,5;Непродов.товари не першої необхідн. [5];Взуття [51]
1046;339574;Взуття дом.жін.Gemelli Парадіз р.36-40;шт;1;290,83;Непродов.товари не першої необхідн. [5];Взуття [51]
1046;339569;Взуття дом.жін.Gemelli Куля р.36-40;шт;1;265,83;Непродов.товари не першої необхідн. [5];Взуття [51]
1046;328954;Окуляри сонцезахисні гр. 3 ФОП Столяр;шт;1;124,17;Непродов.товари не першої необхідн. [5];Галантерея [53]
1046;276637;Окуляри сонцезахисні гр. 150 ФОП Столяр;шт;1;220,83;Непродов.товари не першої необхідн. [5];Галантерея [53]
1046;185206;Губка банна масажна Бонус;шт;1;12,41;Непродов.товари не першої необхідн. [5];Галантерея [53]
1046;276635;Окуляри сонцезахисні гр. 100 ФОП Столяр;шт;1;145,83;Непродов.товари не першої необхідн. [5];Галантерея [53]
1046;328952;Окуляри сонцезахисні гр. 1 ФОП Столяр;шт;1;58,33;Непродов.товари не першої необхідн. [5];Галантерея [53]
1046;328956;Окуляри сонцезахисні гр. 5 ФОП Столяр;шт;1;182,5;Непродов.товари не першої необхідн. [5];Галантерея [53]
1046;328953;Окуляри сонцезахисні гр. 2 ФОП Столяр;шт;1;87,5;Непродов.товари не першої необхідн. [5];Галантерея [53]
1046;328955;Окуляри сонцезахисні гр. 4 ФОП Столяр;шт;1;145,83;Непродов.товари не першої необхідн. [5];Галантерея [53]
1046;276638;Окуляри сонцезахисні гр. 180 ФОП Столяр;шт;1;265,83;Непродов.товари не першої необхідн. [5];Галантерея [53]
1046;352253;Окуляри сонцезахисні гр.300 ФОП Столяр;шт;1;437,5;Непродов.товари не першої необхідн. [5];Галантерея [53]
1046;136818;Вугілля деревне Weekend 3кг;шт;1;99,17;Непродов.товари не першої необхідн. [5];Досуг,туризм [56]
1046;189468;Засіб д/розпал.вогню Marka Promo 0,5л;шт;1;20;Непродов.товари не першої необхідн. [5];Досуг,туризм [56]
1046;189925;Брикети деревно-вугільні Marka Promo 2кг;шт;1;58,33;Непродов.товари не першої необхідн. [5];Досуг,туризм [56]
1046;136820;Дрова-поліна Weekend 15дм.куб.;шт;1;58,33;Непродов.товари не першої необхідн. [5];Досуг,туризм [56]
1046;189924;Вугілля деревне Marka Promo 2,5кг;шт;1;58,33;Непродов.товари не першої необхідн. [5];Досуг,туризм [56]
1046;136822;Рідина для розпалювання Weekend 0,25л;шт;1;24,99;Непродов.товари не першої необхідн. [5];Досуг,туризм [56]
1046;352203;Решітка гриль для м’яса М Три YBN-32;шт;1;107,5;Непродов.товари не першої необхідн. [5];Досуг,туризм [56]
1046;328199;Шампур 55см *0,8мм нерж кутик Забава;шт;1;24,99;Непродов.товари не першої необхідн. [5];Досуг,туризм [56]
1046;352204;Решітка гриль для м’яса М Три YBN-33;шт;1;140,83;Непродов.товари не першої необхідн. [5];Досуг,туризм [56]
1046;279977;М'яч над.з іграшкою всер.Bestway 51см;шт;1;53,33;Непродов.товари не першої необхідн. [5];Досуг,туризм [56]
1046;294605;Сумка д/покупок Novus 45*40см;шт;1;58,33;Непродов.товари не першої необхідн. [5];Засоби для пакування та зберігання [5H]
1046;290597;Пакет мал.Novus Біо 36*60 Вартий довіри;шт;1;1,66;Непродов.товари не першої необхідн. [5];Засоби для пакування та зберігання [5H]
1046;290598;Пакет вел.Novus Біо 45*65 Вартий довіри;шт;1;2,49;Непродов.товари не першої необхідн. [5];Засоби для пакування та зберігання [5H]
1046;317382;Сумка д/покупок Novus 30*40см;шт;1;37,49;Непродов.товари не першої необхідн. [5];Засоби для пакування та зберігання [5H]
1046;290599;Пакет фірмовий Novus 40*47 Вартий довіри;шт;1;2,49;Непродов.товари не першої необхідн. [5];Засоби для пакування та зберігання [5H]
1046;343083;Сумка для господарчих потреб 39*40 Novus;шт;1;29,16;Непродов.товари не першої необхідн. [5];Засоби для пакування та зберігання [5H]
1046;345837;Торбинка для овочів фруктів Novus;шт;1;24,99;Непродов.товари не першої необхідн. [5];Засоби для пакування та зберігання [5H]
1046;339488;Термопакет Novus 45 48;шт;1;32,91;Непродов.товари не першої необхідн. [5];Засоби для пакування та зберігання [5H]
1046;345836;Сумка господарська бавовна Novus;шт;1;66,66;Непродов.товари не першої необхідн. [5];Засоби для пакування та зберігання [5H]
1046;345835;Набір мішечків для продуктів Novus 2шт;шт;1;66,66;Непродов.товари не першої необхідн. [5];Засоби для пакування та зберігання [5H]
1046;285986;Лампа Eurolamp E.L.D А60 12W E27 3000K;шт;1;63,33;Непродов.товари не першої необхідн. [5];Засоби та прилади освітлення [5L]
1046;285985;Лампа EUROLAMP LED Е.D А60 10W E27 4000K;шт;1;38,33;Непродов.товари не першої необхідн. [5];Засоби та прилади освітлення [5L]
1046;285984;Лампа Eurolamp E.LED D А60 10W E27 3000K;шт;1;38,33;Непродов.товари не першої необхідн. [5];Засоби та прилади освітлення [5L]
1046;285987;Лампа Eurolamp E.L.D А60 12W E27 4000K;шт;1;63,33;Непродов.товари не першої необхідн. [5];Засоби та прилади освітлення [5L]
1046;6328;Лампа ел.пр.Іскра Свіч.B36-230в60втЕ27 Т;шт;1;10,41;Непродов.товари не першої необхідн. [5];Засоби та прилади освітлення [5L]
1046;272213;Лампа св/д.лс Наша сила LED G45 4W 3000K;шт;1;39,58;Непродов.товари не першої необхідн. [5];Засоби та прилади освітлення [5L]
1046;55950;Лампа ЛЗП Іскра прозор.В36 230B40ВтЕ14 Т;шт;1;10,41;Непродов.товари не першої необхідн. [5];Засоби та прилади освітлення [5L]
1046;55952;Лампа ЛЗП Іскра пр.PS45 230B40ВтЕ27 Т;шт;1;10,41;Непродов.товари не першої необхідн. [5];Засоби та прилади освітлення [5L]
1046;95359;Лампа Philips B35 свічка проз.40w Е14 CL;шт;1;14,41;Непродов.товари не першої необхідн. [5];Засоби та прилади освітлення [5L]
1046;325437;Лампа розж.Philips Stan 40W E14 P45 CL;шт;1;14,41;Непродов.товари не першої необхідн. [5];Засоби та прилади освітлення [5L]
1046;257038;Машинка іграшкова Maistro арт 21191;шт;1;249,17;Непродов.товари не першої необхідн. [5];Іграшки [54]
1046;334099;Іграшка м'яка Єдиноріг Елмо Fancy;шт;1;232,5;Непродов.товари не першої необхідн. [5];Іграшки [54]
1046;334088;Іграшка м'яка Альпака Fancy;шт;1;282,5;Непродов.товари не першої необхідн. [5];Іграшки [54]
1046;285927;Машина далекобіника Hot Wheels в ас.;шт;1;332,5;Непродов.товари не першої необхідн. [5];Іграшки [54]
1046;268920;Набір Тісто-пластилін 12 кол. Genio Kids;шт;1;145;Непродов.товари не першої необхідн. [5];Іграшки [54]
1046;294093;Іграшка Кошеня Kiki Beanie Boo's TY 15см;шт;1;149,17;Непродов.товари не першої необхідн. [5];Іграшки [54]
1046;343045;Набір ігр.L.O.L. WinterDisco МійПух.Ул.;шт;1;454,17;Непродов.товари не першої необхідн. [5];Іграшки [54]
1046;187466;Машинка Зміни колір в ас.Hot Wheels;шт;1;149,17;Непродов.товари не першої необхідн. [5];Іграшки [54]
1046;187465;Машинка Мутант в ас.Hot Wheels;шт;1;232,5;Непродов.товари не першої необхідн. [5];Іграшки [54]
1046;181215;Набір автомобілей под.Hot Wheels 1806;шт;1;249,17;Непродов.товари не першої необхідн. [5];Іграшки [54]
1046;64519;Скотчь 100м арт.112215 ТП;шт;1;37,91;Непродов.товари не першої необхідн. [5];Інструм. д/будув.,ремон.та сантехн. [5D]
1046;73739;Скотч 50м.арт.10007.InterTool;шт;1;24,16;Непродов.товари не першої необхідн. [5];Інструм. д/будув.,ремон.та сантехн. [5D]
1046;211334;Хомут пл.InterTool 36*250мм 100 шт/уп.;шт;1;71,66;Непродов.товари не першої необхідн. [5];Інструм. д/будув.,ремон.та сантехн. [5D]
1046;73623;Набір Г-образн.шестигран.InterTool 10шт;шт;1;37,49;Непродов.товари не першої необхідн. [5];Інструм. д/будув.,ремон.та сантехн. [5D]
1046;96903;Рулетка InterTool з метал.MT-0405;шт;1;95;Непродов.товари не першої необхідн. [5];Інструм. д/будув.,ремон.та сантехн. [5D]
1046;64492;Лезо для ножа 18мм арт.51800 ТП 10шт.;шт;1;16,33;Непродов.товари не першої необхідн. [5];Інструм. д/будув.,ремон.та сантехн. [5D]
1046;73657;Викрутка InterTool Т-образна 25 насадок;шт;1;249,17;Непродов.товари не першої необхідн. [5];Інструм. д/будув.,ремон.та сантехн. [5D]
1046;110303;Викрутка хрес.PH0x100мм InterTool VT3132;шт;1;23,33;Непродов.товари не першої необхідн. [5];Інструм. д/будув.,ремон.та сантехн. [5D]
1046;110297;Викрутка шліц.SL3x75мм InterTool VT-3101;шт;1;20,41;Непродов.товари не першої необхідн. [5];Інструм. д/будув.,ремон.та сантехн. [5D]
1046;73706;Ніж лам.лез.InterTool протиков.корп.18мм;шт;1;61,66;Непродов.товари не першої необхідн. [5];Інструм. д/будув.,ремон.та сантехн. [5D]
1046;150031;Пластилін Луч 12кол.вос.240г 18С1225-08;шт;1;90,83;Непродов.товари не першої необхідн. [5];Канцелярія [58]
1046;97149;Скотч пак.BuroMax прозор.48мм*45м*45мкм;шт;1;21,66;Непродов.товари не першої необхідн. [5];Канцелярія [58]
1046;87738;Клей силікатний BuroMax з губкою 50мл;шт;1;6,08;Непродов.товари не першої необхідн. [5];Канцелярія [58]
1046;327876;Кольорові олівці 12 кольорів ZiBi;шт;1;41,66;Непродов.товари не першої необхідн. [5];Канцелярія [58]
1046;81426;Блок пап.BuroMax б.некл.80*80/300 ВМ2201;шт;1;15,83;Непродов.товари не першої необхідн. [5];Канцелярія [58]
1046;286349;Олівці воскові 12 кольорів ZB.2481 ZiBi;шт;1;19,16;Непродов.товари не першої необхідн. [5];Канцелярія [58]
1046;87736;Скотч прозорий BuroMax 18мм*10м 1шт;шт;1;6,08;Непродов.товари не першої необхідн. [5];Канцелярія [58]
1046;177678;Комплект 4-х текст-маркерів BuroМax 260;шт;1;64,99;Непродов.товари не першої необхідн. [5];Канцелярія [58]
1046;318934;Кольорові олівці, 24 кольорів, KIDS LINE;шт;1;79,99;Непродов.товари не першої необхідн. [5];Канцелярія [58]
1046;311816;Чинка д/олівців Жабка з конт.1 отв.ZiBi;шт;1;24,99;Непродов.товари не першої необхідн. [5];Канцелярія [58]
1046;184143;Листівка вітальна Рastracards;шт;1;33,33;Непродов.товари не першої необхідн. [5];Книги,пресса [57]
1046;201126;Листівка Е Очень хорошо;шт;1;28,33;Непродов.товари не першої необхідн. [5];Книги,пресса [57]
1046;30768;Листівка вітальна;шт;1;11,49;Непродов.товари не першої необхідн. [5];Книги,пресса [57]
1046;30766;Листівка вітальна Престиж;шт;1;21,66;Непродов.товари не першої необхідн. [5];Книги,пресса [57]
1046;327764;Книга Аріель Допитлива принцеса Disney;шт;1;189;Непродов.товари не першої необхідн. [5];Книги,пресса [57]
1046;201125;Листівка Д Очень хорошо;шт;1;22,49;Непродов.товари не першої необхідн. [5];Книги,пресса [57]
1046;327759;Книга Тролі Серія Казка Disney;шт;1;169;Непродов.товари не першої необхідн. [5];Книги,пресса [57]
1046;309958;Книга Mattel Барбі Улюблені Казки;шт;1;199;Непродов.товари не першої необхідн. [5];Книги,пресса [57]
1046;344594;Книга магічна колекція феї Disney;шт;1;164;Непродов.товари не першої необхідн. [5];Книги,пресса [57]
1046;332645;Книга Мій маленький Поні Водна розм;шт;1;69,99;Непродов.товари не першої необхідн. [5];Книги,пресса [57]
1046;55958;Подовжувач IEK У05 5 гнізда/5м;шт;1;182,5;Непродов.товари не першої необхідн. [5];Матеріали та устатк.електронастан. [5K]
1046;204722;Подовжувач Electraline 4 роз.1,5м 3*1 к.;шт;1;174,17;Непродов.товари не першої необхідн. [5];Матеріали та устатк.електронастан. [5K]
1046;204710;Подовжувач Electraline 3 роз.3м 2*0,75;шт;1;107,5;Непродов.товари не першої необхідн. [5];Матеріали та устатк.електронастан. [5K]
1046;55959;Подовжувач IEK У03К вимик.3 гнізда/3м;шт;1;132,5;Непродов.товари не першої необхідн. [5];Матеріали та устатк.електронастан. [5K]
1046;204709;Подовжувач Electraline 3 роз.1,5м 2*0,75;шт;1;68,33;Непродов.товари не першої необхідн. [5];Матеріали та устатк.електронастан. [5K]
1046;204711;Подовжувач Electraline 3 роз.5м 2*0,75;шт;1;124,17;Непродов.товари не першої необхідн. [5];Матеріали та устатк.електронастан. [5K]
1046;94747;Колготи жін.Solo Conte 40 р.3 nero;шт;1;54,16;Непродов.товари не першої необхідн. [5];Одяг [50]
1046;94838;Колготи жін.Top Conte 40 р.2 natural;шт;1;72,49;Непродов.товари не першої необхідн. [5];Одяг [50]
1046;94845;Колготи жін.Top Conte 40 р.3 nero;шт;1;72,49;Непродов.товари не першої необхідн. [5];Одяг [50]
1046;94851;Колготи жін.Top Conte 40 р.4 nero;шт;1;72,49;Непродов.товари не першої необхідн. [5];Одяг [50]
1046;94844;Колготи жін.Top Conte 40 р.3 natural;шт;1;72,49;Непродов.товари не першої необхідн. [5];Одяг [50]
1046;94839;Колготи жін.Top Conte 40 р.2 nero;шт;1;72,49;Непродов.товари не першої необхідн. [5];Одяг [50]
1046;202528;Шкарпетки ч.DiWaRi Bamboo р.27 000 ч.;шт;1;46,66;Непродов.товари не першої необхідн. [5];Одяг [50]
1046;94968;Панчохи жiночi Class Conte20 р.3-4 nero;шт;1;124,17;Непродов.товари не першої необхідн. [5];Одяг [50]
1046;303684;Шкарпетки ж. Брест.Clas.1100 25,000 біл;шт;1;26,66;Непродов.товари не першої необхідн. [5];Одяг [50]
1046;303687;Шкарпетки ж. Брест.Clas.1100 25,000 чор;шт;1;26,66;Непродов.товари не першої необхідн. [5];Одяг [50]
1046;330067;Стартовий пакет Vodafone SuperNet Pro-1;шт;1;66,67;Непродов.товари не першої необхідн. [5];Побутові електроприл. та комп'ютер. [5C]
1046;7134;Мигдаль смажений ваг;кг;0,1;274,17;Швидкопсуючі харчові товари [1];Горіхи, сухофрукти, насіння [13]
1046;4981;Курага джамбо ваг;кг;0,1;125,83;Швидкопсуючі харчові товари [1];Горіхи, сухофрукти, насіння [13]
1046;49427;Насіння гарбузове чищене ваг;кг;0,1;182,5;Швидкопсуючі харчові товари [1];Горіхи, сухофрукти, насіння [13]
1046;311870;Насіння соняшника см.солоне Semki 240 г;шт;1;29,16;Швидкопсуючі харчові товари [1];Горіхи, сухофрукти, насіння [13]
1046;47259;Арахіс смажений солоний ваг;кг;0,1;69,99;Швидкопсуючі харчові товари [1];Горіхи, сухофрукти, насіння [13]
1046;3930;Фісташки смажені ваг;кг;0,1;457,5;Швидкопсуючі харчові товари [1];Горіхи, сухофрукти, насіння [13]
1046;50785;Фундук смажений ваг;кг;0,1;324,17;Швидкопсуючі харчові товари [1];Горіхи, сухофрукти, насіння [13]
1046;331731;Насіння соняш сол Сан Саныч пеміум 80г;шт;1;11,99;Швидкопсуючі харчові товари [1];Горіхи, сухофрукти, насіння [13]
1046;201566;Фундук сушений Marka Promo 125г;шт;1;54,99;Швидкопсуючі харчові товари [1];Горіхи, сухофрукти, насіння [13]
1046;311869;Насіння соняшника смажене Semki 240 г;шт;1;29,16;Швидкопсуючі харчові товари [1];Горіхи, сухофрукти, насіння [13]
1046;203728;Шоколад Екстрачорний 67% б/цукру АВК 90г;шт;1;29,16;Швидкопсуючі харчові товари [1];Діабетичні продукти [1I]
1046;99778;Цукерки Корисна конд.пташ мол 150г;шт;1;47,49;Швидкопсуючі харчові товари [1];Діабетичні продукти [1I]
1046;196639;Екстракт стевії сухий Стевіясан 300т.;шт;1;99,17;Швидкопсуючі харчові товари [1];Діабетичні продукти [1I]
1046;196643;Печиво піс.М.кукур.Корисна кондит.300г;шт;1;64,16;Швидкопсуючі харчові товари [1];Діабетичні продукти [1I]
1046;286127;Печиво ван.б/глют.Будьмо здорові 0,11кг;шт;1;62,49;Швидкопсуючі харчові товари [1];Діабетичні продукти [1I]
1046;99781;Цукерки Корисна конд Горіх.бум 150г;шт;1;62,49;Швидкопсуючі харчові товари [1];Діабетичні продукти [1I]
1046;99783;Цукерки Корисна конд Насолода 150г;шт;1;45,83;Швидкопсуючі харчові товари [1];Діабетичні продукти [1I]
1046;5333;Цукрозамінник Patent Sukrazit 700таб.;шт;1;70,83;Швидкопсуючі харчові товари [1];Діабетичні продукти [1I]
1046;196372;Печиво вів.з фрукт.Світанок Здраво 300г;шт;1;22,08;Швидкопсуючі харчові товари [1];Діабетичні продукти [1I]
1046;227790;Зефір біл.шок.глазурі Кор.Кондитер.180г;шт;1;74,99;Швидкопсуючі харчові товари [1];Діабетичні продукти [1I]
1046;143205;Тушка качки Смач.каченя зам.1кат п/е ваг;кг;0,1;90,83;Швидкопсуючі харчові товари [1];Заморожене м'ясо [1A]
1046;143209;Окіст кач.Смач.каченя зам.п/п в/у ваг;кг;0,1;124,17;Швидкопсуючі харчові товари [1];Заморожене м'ясо [1A]
1046;143207;Філе кач.Смачне каченя зам.п/п в/у ваг;кг;0,1;215,83;Швидкопсуючі харчові товари [1];Заморожене м'ясо [1A]
1046;72048;М'ясо перепелів с/м ваг;кг;0,1;153,33;Швидкопсуючі харчові товари [1];Заморожене м'ясо [1A]
1046;251945;Суміш фруктів  ш/зам.Marka Promo 400г;шт;1;27,08;Швидкопсуючі харчові товари [1];Заморожені фрукти,овочі,ягоди,гриби [15]
1046;235020;Малина заморожена Novus 250г;шт;1;37,49;Швидкопсуючі харчові товари [1];Заморожені фрукти,овочі,ягоди,гриби [15]
1046;233381;Квасоля стручкова Novus 400г;шт;1;22,49;Швидкопсуючі харчові товари [1];Заморожені фрукти,овочі,ягоди,гриби [15]
1046;233380;Суміш мексиканська Novus 400г;шт;1;26,66;Швидкопсуючі харчові товари [1];Заморожені фрукти,овочі,ягоди,гриби [15]
1046;265033;Картопля фрі 9/9 мм VICI 750г;шт;1;61,66;Швидкопсуючі харчові товари [1];Заморожені фрукти,овочі,ягоди,гриби [15]
1046;342869;Шпинат різаний Novus 400г;шт;1;24,99;Швидкопсуючі харчові товари [1];Заморожені фрукти,овочі,ягоди,гриби [15]
1046;233383;Горошок зелений Novus 400г;шт;1;29,16;Швидкопсуючі харчові товари [1];Заморожені фрукти,овочі,ягоди,гриби [15]
1046;233384;Вишня б/кісточки зам.Novus 400г;шт;1;33,33;Швидкопсуючі харчові товари [1];Заморожені фрукти,овочі,ягоди,гриби [15]
1046;4638;Овочі 7 компонентів Рудь зам.400г;шт;1;27,49;Швидкопсуючі харчові товари [1];Заморожені фрукти,овочі,ягоди,гриби [15]
1046;233385;Овочі д/омлету зам.Marka Promo 400г;шт;1;16,66;Швидкопсуючі харчові товари [1];Заморожені фрукти,овочі,ягоди,гриби [15]
1046;135556;Крупа пшоно органічна Екород 400г;шт;1;29,16;Швидкопсуючі харчові товари [1];Здорова їжа (еколог.прод.) [1J]
1046;265353;Крупа гр.1г б/гл.Сквирянка пол/п 0,8кг;шт;1;44,16;Швидкопсуючі харчові товари [1];Здорова їжа (еколог.прод.) [1J]
1046;265354;Крупа кук.б/гл.Сквирянка пол/п.0,8кг;шт;1;21,66;Швидкопсуючі харчові товари [1];Здорова їжа (еколог.прод.) [1J]
1046;259082;Цукерки Равлик Боб Яблуко - груша 60г;шт;1;28,33;Швидкопсуючі харчові товари [1];Здорова їжа (еколог.прод.) [1J]
1046;259078;Цукерки Равлик Боб Яблуко 60г;шт;1;28,33;Швидкопсуючі харчові товари [1];Здорова їжа (еколог.прод.) [1J]
1046;271935;Цукерки Яблуко-вишня Равлик Боб 60г;шт;1;35,41;Швидкопсуючі харчові товари [1];Здорова їжа (еколог.прод.) [1J]
1046;135558;Крупа манна органічна Екород 400г;шт;1;22,91;Швидкопсуючі харчові товари [1];Здорова їжа (еколог.прод.) [1J]
1046;128450;Шоколад молочний Екологічний Ruta 100г;шт;1;55,83;Швидкопсуючі харчові товари [1];Здорова їжа (еколог.прод.) [1J]
1046;219293;Висівки житні Здраво 200г;шт;1;10,24;Швидкопсуючі харчові товари [1];Здорова їжа (еколог.прод.) [1J]
1046;200442;Пластівці КозубПродукт орг.сум.кор.0,5кг;шт;1;43,33;Швидкопсуючі харчові товари [1];Здорова їжа (еколог.прод.) [1J]
